gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,1,64,1,0,1,2,2,0,0,0,0,0,0,2,81.05,5135.35,0
1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,3,19.85,35.9,1
1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.1,936.85,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,115.8,8332.15,0
1,0,0,0,2,1,0,0,0,0,0,2,2,2,0,0,2,70.3,132.4,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0
0,1,1,0,67,1,0,2,1,1,1,1,1,1,2,1,0,20.05,1263.05,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.25,36.8,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,0
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,2169.4,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,1
0,0,1,1,22,1,2,2,1,1,1,1,1,1,2,0,1,25.25,555.4,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.7,93.7,1
1,1,1,0,67,1,2,1,0,0,0,0,2,2,0,1,1,94.65,6079.0,0
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,4478.85,0
0,0,1,0,58,1,2,0,2,0,0,2,0,2,1,1,2,68.4,3972.25,0
0,0,0,0,13,1,2,1,0,0,0,1,2,0,0,1,2,91.85329911053407,1301.1577512223816,1
0,0,0,0,15,1,1,0,1,0,0,0,0,0,0,1,2,56.36009283140425,898.5414230014559,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,69.57417327079439,221.76818804252335,1
1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,2,19.9,666.0,0
1,0,1,1,67,1,2,1,0,2,2,2,2,2,2,1,0,111.2,7530.8,0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.3,1401.15,0
1,0,0,0,25,1,2,1,0,0,0,0,2,2,0,1,0,94.7,2362.1,1
0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,1066.9,0
0,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,0,92.2,6474.45,0
0,0,0,0,5,1,1,1,0,0,0,0,2,2,0,1,0,95.77368349698177,463.28332276004863,1
0,0,0,0,7,1,0,0,2,2,0,2,2,2,0,1,2,78.5,571.05,0
0,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,3,20.75,418.25,0
0,0,0,1,12,1,2,1,1,0,0,0,0,0,0,1,1,76.82278346887266,904.5153316310021,1
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0
1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,2291.2,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,18.85,18.85,0
0,0,1,0,10,1,0,0,0,0,2,0,2,2,0,1,1,67.8,653.15,0
0,0,0,0,5,1,0,1,0,0,0,0,2,2,0,1,2,91.39337424640965,449.87257644142153,1
0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,7279.35,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.57428234326672,69.57428234326672,1
1,1,0,0,45,0,0,0,0,1,2,1,1,2,1,0,0,60.446101554882084,2811.7448378195413,1
1,0,0,0,26,1,0,0,2,0,0,2,2,2,1,0,0,75.0,1908.35,0
0,1,1,0,66,1,2,1,0,0,2,2,2,2,1,1,1,105.95,6975.25,1
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,929.2,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.951995659857474,24.951995659857474,1
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,20.55,654.55,0
1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,92.0,266.8,0
1,0,1,1,5,1,2,0,0,0,0,2,0,0,0,1,3,55.7,259.4,0
0,1,0,0,45,1,0,1,1,2,0,1,1,2,0,0,1,101.42500814511028,4580.8408389699525,1
0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,151.3,1
1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,0,2,100.85,819.55,1
0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4965.0,0
0,0,0,0,25,1,0,1,0,0,0,0,2,2,0,1,1,90.86276518080106,2361.804828090831,1
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,92.0,6474.4,0
0,0,0,0,6,1,0,1,0,0,2,0,1,2,0,0,1,96.20363239263128,571.7160111942329,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.480789328813533,23.480789328813533,1
0,0,0,0,33,1,2,1,2,0,0,0,0,2,0,1,2,90.65,2989.6,0
0,0,0,0,55,0,1,0,0,1,0,0,1,0,0,1,1,40.44405361028842,2117.8471664375293,1
0,0,0,0,1,1,2,1,0,0,1,0,2,2,0,1,1,100.54189312497081,100.54189312497081,1
1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,2,80.0,80.0,1
1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,2,49.864398794525755,180.7919785963768,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,44.14738294569614,44.14738294569614,1
1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,3,50.8,202.3,0
0,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,0,108.8,7082.45,0
0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,502.85,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,70.9,273.0,1
1,0,1,1,49,0,1,0,0,2,0,0,2,2,1,1,0,51.8,2541.25,1
0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,70.81804869028635,1142.4354009245155,1
0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,90.1,1612.75,1
0,0,0,0,6,1,2,1,0,2,0,0,2,2,0,1,1,102.890424117532,672.0872661736018,1
0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,0,2,64.6,174.2,0
0,0,1,1,9,1,2,1,0,0,0,0,2,0,0,1,0,85.35,754.65,1
0,0,0,0,3,1,1,1,0,0,0,0,1,2,0,0,2,91.96110643769222,277.34592412693615,1
0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,2,23.920225444417397,300.79524702056193,1
1,0,1,0,67,1,2,1,0,1,2,0,2,2,0,0,1,102.38283611688747,7028.571355029357,1
0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,3,45.5,285.2,0
1,0,0,0,25,1,2,2,1,1,1,1,1,1,1,0,0,25.3,676.35,1
1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,19.55,839.4,0
1,1,1,1,41,1,2,1,0,2,2,2,2,2,1,1,2,111.95,4534.9,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.26668482999158,69.26668482999158,1
1,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,48.7,1421.75,0
1,0,1,0,43,1,2,0,2,2,0,2,0,0,0,0,0,66.25,2907.35,0
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0
0,0,0,0,66,1,2,1,0,2,2,1,2,2,0,0,1,109.13298598457908,7435.82556232072,1
1,0,0,0,51,0,1,0,2,0,0,2,0,2,0,1,1,44.45,2181.55,0
0,0,0,0,25,1,2,1,0,0,0,0,0,0,0,1,0,76.41253023237437,1838.4877420485811,1
0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,454.05,0
0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,7930.55,0
1,0,1,1,58,1,2,1,0,0,2,2,0,2,2,0,0,94.35,5563.65,0
1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,86.55,649.65,1
1,0,0,0,19,1,0,1,0,0,2,2,2,0,0,0,3,89.95,1682.4,0
0,0,1,0,21,0,0,0,2,0,1,0,1,1,0,1,2,55.84983578634559,1156.8010203832018,1
0,0,1,0,47,1,2,2,1,1,1,1,1,1,1,0,2,26.9,1250.85,0
1,0,1,0,24,0,1,0,0,0,2,0,0,0,0,0,2,29.1,688.0,0
0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,19.0,105.5,0
0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,79.6,79.6,1
1,0,0,1,23,0,1,0,2,2,0,2,0,0,1,0,0,40.65,947.4,0
0,0,0,0,20,1,2,0,0,0,0,0,2,0,0,1,2,84.34661557665932,1735.73188785001,1
1,0,1,1,67,1,2,1,0,2,2,0,2,2,1,1,2,105.4,6989.45,0
0,0,0,0,8,1,0,1,1,0,0,0,0,0,0,1,2,74.50570699846548,611.3838196010252,1
0,0,0,0,39,1,0,0,0,1,0,1,0,0,0,1,1,38.96685746513663,1188.2969091855646,1
0,0,0,0,3,1,0,1,0,0,0,2,0,2,0,0,2,85.8,272.2,1
1,0,1,1,32,1,0,1,2,2,0,0,0,2,1,1,2,90.8,3023.85,0
0,0,0,0,17,1,1,1,2,1,0,0,2,0,0,0,2,94.29772117084342,1619.015586286593,1
0,0,0,1,31,1,2,1,0,0,0,0,2,0,0,1,1,86.55,2697.4,1
0,0,1,0,72,1,2,0,2,2,2,2,2,0,2,0,1,79.2,5401.9,0
0,0,0,0,8,1,0,1,0,0,1,0,0,0,0,1,0,81.14247181695471,652.7793565874105,1
0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,84.1368177168867,265.15659114155665,1
1,0,0,0,25,1,1,1,0,0,0,0,1,1,0,1,0,94.62435038322246,2362.11533098546,1
0,0,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,79.52224492001092,304.7941043778122,1
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1729.35,0
0,1,1,0,27,1,0,1,2,0,2,0,2,2,0,1,2,101.25,2754.45,1
0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,75.42595009144588,337.83709583730274,1
0,0,1,1,45,1,2,0,2,2,2,2,2,0,0,0,3,81.3,3541.1,0
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,6652.45,0
1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,1,3,54.45,87.3,0
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,4374.55,0
1,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,7308.95,0
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,2,21.2,222.65,0
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,0
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,74.59880214855343,74.59880214855343,1
0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,114.65,8333.95,0
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,24.794749318531128,52.58505244833414,1
1,0,1,1,34,1,2,0,0,0,2,0,2,2,1,0,0,77.2,2753.8,0
1,1,0,0,55,0,1,0,0,0,2,0,2,2,1,1,0,50.05,2743.45,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,2,45.55,402.6,1
0,0,0,0,11,0,1,0,0,0,1,0,1,0,0,1,2,38.966797645178936,460.6748526625975,1
0,0,0,0,10,1,2,1,0,0,0,1,2,0,0,0,2,94.14180774750255,981.0868919428904,1
1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,108.85,6287.25,1
0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,106.55,5763.3,1
1,0,0,0,10,1,0,1,0,0,2,0,2,2,0,1,2,94.9,1048.85,1
0,0,0,0,15,1,0,1,0,2,0,0,2,0,0,1,0,83.2,1130.0,0
0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,103.45,3994.45,1
0,0,0,1,63,1,2,0,0,0,2,0,2,2,1,0,1,98.6560375366804,6418.810961236922,1
1,0,0,0,56,1,2,2,1,1,1,1,1,1,2,1,0,25.95,1444.05,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,18.9,18.9,0
0,0,1,1,2,1,0,0,0,0,0,0,2,2,0,0,3,65.7,134.35,1
0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,89.15,2257.75,1
0,0,0,0,27,1,2,1,0,0,1,0,0,1,0,0,1,87.45514070351577,2467.6073614174766,1
0,0,0,0,42,1,0,0,0,1,0,1,0,0,0,1,1,57.39248502057211,2327.5697282568426,1
0,0,0,0,58,1,2,1,1,2,0,0,1,0,0,1,1,91.53818591485458,5234.247736506818,1
1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,90.85,1
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,19.9,1
0,1,0,0,37,1,2,1,0,0,0,0,2,2,0,1,2,96.55,3580.3,1
0,0,1,0,65,1,0,0,2,0,2,0,0,0,0,1,3,55.15,3673.15,0
0,0,0,0,25,1,0,2,1,1,1,1,1,1,0,0,3,19.05,461.3,0
0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,1070.15,0
0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,1,2,78.33572382047551,317.6834050632953,1
1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,0,94.85,462.8,1
1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.85,1872.2,0
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,1,2,49.4,184.4,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.43262653766449,70.43262653766449,1
0,0,0,0,32,1,2,1,0,0,0,0,1,1,0,0,1,91.07934074453296,2927.3760886140753,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.83158024916008,45.83158024916008,1
0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.495207988939235,19.495207988939235,1
0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,68.95,351.5,0
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,114.7,1
1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2633.3,0
1,0,0,0,54,1,2,1,0,1,1,0,2,2,0,1,2,101.38734814542494,5280.402450767538,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,44.59960870957372,77.00779398293076,1
0,0,1,0,53,1,2,0,0,0,0,0,2,2,0,1,0,70.3492117439237,3715.585690457435,1
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,0
1,0,1,1,17,1,2,0,2,0,0,2,0,0,1,1,3,62.1,1096.65,0
1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5574.75,1
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,1
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,2,20.075774767523196,37.14138865470582,1
1,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,0,105.7,7472.15,0
1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,937.6,1
0,0,0,0,6,1,0,1,1,1,1,1,0,2,0,0,0,96.90119779291105,568.8822420793167,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,43.51376830932156,123.85890993865517,1
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,476.8,0
1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1,0
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,0,105.25,7173.15,0
1,1,0,0,5,1,1,1,0,1,0,0,0,1,0,1,1,87.96549441184698,502.99451733078564,1
0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,1,2,78.28253686272934,522.6448719990918,1
0,0,0,0,13,1,0,1,0,1,1,0,0,0,0,1,2,80.30064817690541,1117.590937873047,1
0,0,0,0,44,1,2,1,0,0,1,1,0,0,0,0,2,87.39360058844181,3938.1037417851094,1
0,0,0,0,16,1,1,1,0,0,0,0,0,2,0,1,2,93.10817802968884,1454.3385256878316,1
0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,78.0,3824.2,0
1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,0
0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,1511.2,1
1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5485.5,1
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,18.95,130.55,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,1,1,0,23.3,1623.15,0
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,50.75,50.75,1
0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.3,5194.05,0
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,54.65,54.65,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.80666759465136,70.80666759465136,1
1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,1011.5,0
1,0,0,0,68,1,0,1,0,2,2,0,0,0,1,0,1,79.6,5461.45,0
1,0,1,0,29,1,2,1,0,2,2,0,0,0,0,1,2,85.8,2440.25,0
0,1,0,0,20,1,2,1,0,0,0,0,0,2,0,1,1,85.8,1727.5,1
1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,6322.1,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,19.79474284806026,108.44140482623983,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,70.08567687116232,267.41731463185374,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,70.37093588306176,139.14869773443408,1
0,0,0,0,42,1,0,1,0,2,2,2,2,2,0,1,0,103.8,4327.5,0
0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,50.8,3027.4,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.52391332905734,79.52391332905734,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,20.078232571658578,20.078232571658578,1
1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,54.9,3045.75,0
1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,103.9,6449.15,0
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,3,45.25,155.35,0
0,0,0,0,30,1,1,1,1,1,1,0,0,0,0,0,1,91.03593925101625,2756.8676757950657,1
0,0,0,0,18,0,0,0,0,0,0,0,1,1,0,0,1,47.625654299640566,896.4508717868424,1
0,0,1,1,26,1,0,1,0,0,0,0,2,2,0,1,2,90.8,2361.8,1
0,0,1,0,29,1,1,1,0,0,0,0,0,2,0,1,2,86.78943712088713,2619.05211122028,1
0,0,0,0,4,1,0,1,0,0,0,0,1,2,0,1,2,88.56227975638996,371.15525890375477,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.55209927144547,69.55209927144547,1
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,8058.85,0
1,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.8,1563.9,0
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,5468.95,0
0,0,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,101.33835646268638,553.8538029042029,1
0,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,107.45,7658.3,0
0,0,0,0,24,1,0,1,0,0,0,0,2,1,0,1,1,90.36167815960594,2177.636479441521,1
1,0,1,1,19,1,0,2,1,1,1,1,1,1,1,0,3,19.8,344.5,0
0,0,0,0,10,1,2,1,0,0,0,1,2,1,0,1,2,98.32206425626379,1059.117436750714,1
1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,76.5,162.45,1
0,0,0,0,59,1,2,1,0,0,2,1,2,2,1,1,2,107.60479026744797,6443.971531392416,1
0,0,0,0,8,1,0,1,0,1,0,0,2,0,0,0,2,83.62071034933592,679.4615888787403,1
0,0,1,1,20,1,2,0,2,0,0,0,2,2,1,0,0,76.0,1588.75,0
0,0,1,1,36,1,2,1,0,1,2,1,0,0,1,1,2,95.32163796037801,3471.4112224166206,1
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,3,19.95,257.0,0
1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,54.55,601.25,0
0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25,4589.85,0
1,0,1,1,54,1,0,2,1,1,1,1,1,1,2,0,1,20.4,1090.6,0
1,0,0,0,2,1,1,1,0,0,0,0,0,2,0,1,2,85.9421669653398,166.16327409414242,1
0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,1993.2,0
1,0,0,0,38,0,0,0,0,0,0,0,2,0,0,0,2,71.11728348623869,2560.998168051993,1
0,0,0,0,14,1,0,0,2,0,0,2,0,0,1,0,3,55.7,795.15,0
1,0,1,1,27,1,2,1,0,0,0,0,0,0,0,1,0,75.75,1929.0,0
0,0,1,0,16,1,0,1,0,2,0,0,2,2,0,1,0,94.65,1461.15,0
0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,2,35.35061745767587,107.68481335552275,1
0,0,0,0,8,1,0,1,2,0,0,0,0,0,0,0,1,74.84007712751784,634.3786443275072,1
0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.2,477.55,0
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65,0
1,0,1,0,20,1,2,1,0,0,0,1,1,2,0,1,2,93.90463189068866,1874.7276699683139,1
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,75.8,160.75,1
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,20.0,211.95,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,69.88048999808238,135.33660271210616,1
0,0,1,0,9,1,0,1,0,0,0,0,0,2,0,1,2,79.75,769.1,0
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,76.05976730624168,76.05976730624168,1
1,0,0,1,47,1,0,2,1,1,1,1,1,1,1,0,1,20.55,1013.05,0
0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,100.97190037284516,6037.939090322783,1
0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,1,94.45,742.95,1
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.55079731162385,85.55079731162385,1
0,0,0,0,30,1,0,1,0,0,0,1,2,0,0,0,2,84.71375934260776,2556.4349520470214,1
1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,24.75,66.95,1
1,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,931.75,0
1,0,1,1,50,1,0,0,0,0,0,0,0,0,1,1,0,44.8,2230.85,0
0,0,1,0,15,1,0,1,0,0,1,0,1,0,0,0,1,82.98366753104787,1318.1784697693588,1
0,0,0,0,1,1,0,1,0,0,0,0,2,1,0,0,2,91.23762285540778,91.23762285540778,1
0,1,0,0,26,1,2,1,0,0,0,0,0,1,0,1,2,85.87844136290771,2287.9209036171583,1
1,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,1,73.75,871.4,1
0,1,0,0,72,1,2,1,0,2,2,2,2,2,2,0,2,111.65,7943.45,0
1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,2847.4,1
1,1,1,0,57,1,2,1,0,0,2,0,2,2,0,0,2,100.6,5746.15,1
0,0,0,0,33,1,2,1,0,1,0,1,0,0,0,0,1,88.87566167462282,2921.7208938565095,1
1,0,0,0,4,1,0,0,0,0,0,0,0,2,0,1,3,55.3,238.5,0
0,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,1,70.02884236468954,713.9594710591173,1
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,55.55,55.55,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.04004725733452,70.04004725733452,1
1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,49.35,219.65,1
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,19.4,1284.2,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.18749142957087,69.18749142957087,1
1,0,0,0,66,1,2,1,0,2,2,0,2,2,0,0,1,105.23780117956454,7136.23457712323,1
1,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,3,29.5,255.25,1
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,201.7,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1851.45,0
0,0,1,1,67,1,2,1,2,0,0,2,2,2,2,0,1,106.7,7009.5,0
0,0,1,0,9,1,2,1,2,2,2,0,0,0,0,0,0,91.75,865.8,1
0,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.15,319.85,0
0,0,0,0,5,1,0,0,2,0,2,0,0,0,0,0,1,55.8,300.4,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,63.75,1
1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,4108.15,0
1,0,1,0,15,1,1,0,0,0,2,0,1,2,0,0,2,66.74781122120713,990.1207599042191,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,20.5,1
0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2867.75,1
0,0,1,0,42,1,2,1,0,2,2,1,2,1,0,1,2,108.7933184002643,4534.613028945479,1
1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,20.6,926.0,0
1,0,1,0,25,1,0,1,0,0,0,0,1,2,1,1,2,90.3930615027595,2178.5940894282767,1
1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,6549.45,0
0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,2,63.6,155.65,1
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0
0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5958.85,0
0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,5757.2,0
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,5999.85,0
1,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,70.15,2497.35,1
0,0,0,0,15,1,0,1,0,0,2,0,1,0,0,1,2,82.90198018195618,1309.341150596461,1
1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,60.3,2448.5,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.51976900524416,69.51976900524416,1
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,0,0,85.3,6129.2,0
1,0,1,1,62,1,0,1,2,2,0,0,0,0,1,1,1,81.45,4983.05,0
